CS1	CS2	group
SRR5079030	0.392227319	1.572208815	2
SRR5079198	0.908035318	2.359959123	2
SRR5079111	0.48324516	1.717254428	2
SRR5079235	0.755358655	2.167205669	2
SRR5079161	0.793677	1.196115528	2
SRR5079148	0.377665242	1.687495439	2
SRR5078579	0.934975241	2.226856593	2
SRR5078572	0.901129122	2.353716128	2
SRR5078913	0.88485674	2.318412357	2
SRR5079049	0.924494719	2.183374546	2
SRR5078672	0.896248677	2.35436474	2
SRR5078974	0.443863988	0.079228716	2
SRR5078766	0.887382671	2.34295786	2
SRR5079128	0.159504104	1.75642475	2
SRR5078789	0.836404753	2.269530031	2
SRR5079004	0.830593095	2.280282796	2
SRR5078737	0.884426375	2.326567073	2
SRR5079220	0.827222602	1.394992179	2
SRR5079099	0.816333052	2.256445359	2
SRR5078753	0.295698864	1.444717949	2
SRR5078967	0.764111186	0.23574107	2
SRR5078950	0.844518502	2.304788764	2
SRR5079007	-0.196603895	0.31354859	2
SRR5078743	1.172935906	1.218962544	2
SRR5078917	0.897922015	2.346063306	2
SRR5078693	0.936063427	2.224775066	2
SRR5078849	0.478563206	2.06191863	2
SRR5079256	0.775325407	2.177924104	2
SRR5079052	0.908004076	2.359072319	2
SRR5078673	0.188908035	0.901236933	2
SRR5079039	0.877253381	2.281672032	2
SRR5079164	0.67908159	1.667570622	2
SRR5079233	0.333365194	0.964775578	2
SRR5079285	0.645712703	1.598603537	2
SRR5078769	0.421693429	1.626443676	2
SRR5078797	0.868315382	2.321547036	2
SRR5078997	0.89484438	1.953983059	2
SRR5079240	0.388320243	1.818939669	2
SRR5078792	0.489947768	1.749295049	2
SRR5078972	0.886556453	2.34907337	2
SRR5079287	0.911961018	2.366152983	2
SRR5079076	-0.762171713	0.081384411	2
SRR5078630	0.892784174	2.351184737	2
SRR5078831	0.890948342	2.140947369	2
SRR5079020	0.837686215	2.296003617	2
SRR5078942	0.722790935	1.920884612	2
SRR5079139	0.200564426	0.905713843	2
SRR5078689	0.906940783	2.357093718	2
SRR5078811	0.865336316	2.311916075	2
SRR5078708	0.843697107	2.169965793	2
SRR5078592	0.917168824	2.370684273	2
SRR5078574	0.789918554	2.190180019	2
SRR5078953	0.842761901	2.20113833	2
SRR5079225	0.27126801	1.764123238	2
SRR5078854	0.504373395	1.672172955	2
SRR5078763	0.896565666	2.346078884	2
SRR5079253	0.916944649	2.368654127	2
SRR5078687	0.912006558	2.365930214	2
SRR5273878	0.835483935	2.304917378	2
SRR5273884	0.360565487	0.521075126	2
SRR5273886	1.781545728	0.367547882	2
SRR5273933	-0.162161596	0.067740848	2
SRR5273934	-0.003395163	1.539782285	2
SRR5273966	0.038094897	2.000117723	2
SRR5273986	0.751283419	2.261765323	2
SRR5273987	-0.652424084	0.956874507	2
SRR5273988	-1.180234574	0.671733292	2
SRR5273997	0.562738909	1.944443159	2
SRR5274006	0.806484502	2.259498821	2
SRR5274007	-0.686236764	0.988723093	2
SRR5274034	0.515928372	1.935494148	2
SRR5274038	0.737208656	2.181614822	2
SRR5274044	0.566126079	1.993557472	2
SRR5274061	0.653521585	2.105744069	2
SRR5274063	-0.944601647	0.633976822	2
SRR5274070	0.084969777	0.524459568	2
SRR5274081	0.173616925	0.871858588	2
SRR5274084	0.013850677	0.073178958	2
SRR7044282	0.450319406	0.645392934	2
SRR7044336	0.257099664	1.200904189	2
SRR7044420	-0.480034044	0.861706021	2
SRR7044426	0.002602005	1.40395901	2
SRR7044428	0.364331938	1.775287733	2
SRR7044429	-0.237965997	1.174850714	2
SRR7044455	-0.118925763	1.1882813	2
SRR7044461	-0.004886557	1.366148335	2
SRR7044462	0.279098369	1.700003334	2
SRR7044463	-0.161849167	1.311618531	2
SRR7044464	0.111420974	1.560543479	2
SRR7044466	-0.300769181	1.090935209	2
SRR7044467	0.2386941	0.990300229	2
SRR7044468	0.080294264	1.305850732	2
SRR7053695	0.649900366	0.929120724	2
SRR7053965	0.549769418	0.668825609	2
SRR7053989	-0.521540655	1.130923207	2
SRR7054071	-0.072448919	1.230015556	2
SRR7046396	0.231551003	-0.474648693	2
SRR7053914	0.191652469	0.933487543	2
SRR7041444	-0.076231501	0.791124938	2
SRR7053877	0.005832343	1.17591165	2
SRR7053959	0.637748674	0.582291129	2
SRR7058847	0.49782372	0.427970968	2
SRR7053996	0.518048094	0.823127784	2
SRR7053971	0.2748086	1.695240179	2
SRR7053889	0.471047988	-0.249632775	2
SRR7053978	0.684245432	0.2750103	2
SRR7054036	-0.337671327	1.210590443	2
SRR7054035	-0.152858282	0.858719201	2
SRR7044434	0.864590861	0.515936345	2
SRR7053878	-0.302182716	-0.097581659	2
SRR7053886	0.193667855	0.969448825	2
SRR7054247	-0.430644084	0.195619515	2
SRR7053995	0.55673278	1.213628294	2
SRR7044343	0.614805828	0.556348913	2
SRR7044344	0.473855561	0.693865158	2
SRR7044308	0.101699586	0.640036474	2
SRR7054068	-0.270391873	0.176138096	2
SRR7044397	0.44572475	0.552921899	2
SRR7053731	0.499961795	0.477125487	2
SRR7053766	0.53798382	1.306668716	2
SRR7053763	0.414995633	1.104077066	2
SRR7054212	0.982965368	-0.155678005	2
SRR7044316	0.920671196	0.32819813	2
SRR7053323	-0.085374321	0.781975657	2
SRR7056852	-0.047839562	0.741120486	2
SRR7046443	-0.357501741	1.136060414	2
SRR7056809	-0.359326085	0.476796807	2
SRR7041525	-0.314741967	0.634521822	2
SRR7054315	-0.834046278	0.547419646	2
SRR7054229	0.396707456	1.837444443	2
SRR7054296	0.663200995	1.097139886	2
SRR7058735	-0.4640282	-0.02128975	2
SRR7054034	0.011478496	1.382403109	2
SRR7054382	0.439768088	1.105030701	2
SRR7058932	-0.205834241	0.361478317	2
SRR7054054	0.065085314	1.161097205	2
SRR7041503	0.06488308	0.942397317	2
SRR7046232	0.497347013	0.305501344	2
SRR7046374	0.488616588	1.780697533	2
SRR7041366	0.518163538	0.867088148	2
SRR7041509	-0.188685531	0.50891804	2
SRR7053730	0.113587689	1.072403715	2
SRR7054285	0.146475787	1.217833452	2
SRR7054400	0.121168051	1.393891737	2
SRR7054224	0.147689453	1.424028331	2
SRR7054046	0.769091774	-0.936641525	2
SRR7041348	-0.319826846	0.599947073	2
SRR7041477	0.210072583	1.094570342	2
SRR7041383	0.149178318	1.122941711	2
SRR7041492	-0.169995167	0.903507513	2
SRR7041484	0.039159921	0.998105616	2
SRR7054002	0.003072178	-0.280237112	2
SRR7048009	0.773903184	0.070206898	2
SRR7048147	0.934154344	1.552496212	2
SRR7053968	0.956775612	0.469952108	2
SRR7054210	0.870016977	0.01374543	2
SRR7054243	0.82771003	-0.278982572	2
SRR7054420	-0.257450395	0.525818878	2
SRR7054417	0.423283231	-0.139747296	2
SRR7046406	-0.825870803	0.208539463	2
SRR7046357	-0.070923873	0.508858838	2
SRR7046437	-0.733420216	0.059336104	2
SRR7046296	-0.647773122	0.338798894	2
SRR7046259	-0.596938674	0.806551356	2
SRR7046317	0.162391184	0.029766136	2
SRR7046284	-0.684627226	0.664367332	2
SRR7046326	-0.520485641	0.882168532	2
SRR7046363	-0.843315487	0.666558681	2
SRR7041494	-0.391886452	0.183680441	2
SRR7046390	-0.649866614	0.639774249	2
SRR7046420	-0.170755743	1.169314441	2
SRR7054214	0.092493281	1.233753758	2
SRR7054219	0.593269813	1.996747736	2
SRR7054266	0.410796896	1.764682811	2
SRR7054316	-0.593798122	1.031013357	2
SRR7054331	-0.004640639	1.125251353	2
SRR7054332	0.115445402	0.894830068	2
SRR7054395	-0.376690835	1.075468021	2
SRR7054424	0.12985438	1.519751989	2
SRR7054430	0.17292283	1.404250356	2
SRR7055889	-0.607877478	0.151572307	2
SRR7055949	-0.809259001	-0.211528046	2
SRR7046304	0.539299278	1.90742727	2
SRR7046424	0.150720547	1.523605229	2
SRR7046472	-0.674619359	0.720299605	2
SRR7054282	0.010056115	1.440800301	2
SRR7054310	-0.15956434	1.262138367	2
SRR7054402	0.515154386	1.769268646	2
SRR7046331	-0.174663565	1.022695491	2
SRR7046436	-0.195763993	0.995957988	2
SRR7054252	0.605057788	1.969434584	2
SRR7054281	0.244928399	1.24209521	2
SRR7054305	0.383067007	1.830512337	2
SRR7054330	0.354642787	1.375369163	2
SRR7054380	0.457812483	1.854133764	2
SRR7056843	-0.793841294	0.339686996	2
SRR7046271	-0.426759746	0.869308659	2
SRR7046428	-0.544142984	0.475433193	2
SRR7056814	-0.070130092	0.929309326	2
SRR7046248	-0.27151609	1.402870755	2
SRR7046257	-0.546906995	0.915708323	2
SRR7054249	0.08464459	1.496877179	2
SRR7054263	0.541822408	1.103113155	2
SRR7046260	-0.656853678	0.953237929	2
SRR7046286	-0.310084417	1.15119825	2
SRR7054200	-0.058250559	1.237167896	2
SRR7046288	-0.507246715	0.452331924	2
SRR7046379	0.099215383	1.178693257	2
SRR7053913	0.30594786	1.712813459	2
SRR7054293	0.217242597	1.373997989	2
SRR7056658	-0.378404077	0.938401049	2
SRR7041418	0.077783283	1.457070568	2
SRR7054279	0.356851049	1.721098863	2
SRR7054362	0.157464496	1.404817936	2
SRR7056748	-0.080717657	0.194095545	2
SRR7056763	-0.116226096	0.910684952	2
SRR7046282	-0.303872194	0.588822302	2
SRR7046439	-0.330841418	0.774760791	2
SRR7054225	0.368591556	1.67185485	2
SRR7054313	-0.438126359	0.838510188	2
SRR7054358	0.026213502	1.385221132	2
SRR7056659	-0.668460887	0.391821911	2
SRR7056749	-0.063603196	0.618361599	2
SRR7046378	0.333445273	0.765062579	2
SRR7054353	-0.244625127	1.289878529	2
SRR7054363	-0.246496881	1.118079771	2
SRR7055918	-0.689087098	-0.099775825	2
SRR7056789	-0.328071704	0.747459583	2
SRR7048208	0.444017719	1.343926332	2
SRR7054245	0.723435377	1.394281649	2
SRR7054324	0.540965074	1.979452993	2
SRR7054381	0.540767216	1.354476664	2
SRR7046313	-0.309718748	1.059929482	2
SRR7054238	0.51419998	1.772727449	2
SRR7046217	-0.105160377	1.284507463	2
SRR7046278	-0.498864475	0.92751113	2
SRR7048007	0.458037145	1.812388749	2
SRR7054288	0.430969467	1.710113309	2
SRR7046297	-0.47448254	0.773778609	2
SRR7056711	0.382910858	0.443286239	2
SRR7054360	0.322869328	1.694802377	2
SRR7056761	0.018208273	0.649779777	2
SRR7054280	-0.076215212	1.218693328	2
SRR7056736	-0.444998654	0.223013706	2
SRR7056764	-0.118004054	0.959647488	2
SRR7055870	-0.303612804	0.652086703	2
SRR7048073	0.697078432	1.495392134	2
SRR7058824	0.95656675	0.588282288	2
SRR7054216	0.343579162	0.8096442	2
SRR7054246	0.477931748	0.884092286	2
SRR7056737	-0.110213582	0.5295046	2
SRR7046384	-0.875766573	1.047835921	2
SRR7054242	-0.137256237	1.120091785	2
SRR7056716	0.064083674	0.246143404	2
SRR7048047	0.65787635	2.03564236	2
SRR7054401	0.397689086	0.778668011	2
SRR7046323	-0.071843488	1.235603478	2
SRR7046371	-0.656485616	0.811506061	2
SRR7056735	-0.399203863	0.344250262	2
SRR7046225	-0.517889093	0.917188212	2
SRR7048076	-0.231600969	0.94316377	2
SRR7041368	-0.228790941	0.519614758	2
SRR7046415	-0.977567779	0.729597169	2
SRR7055850	-0.016665746	0.966653563	2
SRR7046369	-0.898239693	0.649613583	2
SRR7054244	0.219864153	1.623518571	2
SRR7046434	-0.153793272	1.240539494	2
SRR7048008	0.895217665	1.457195843	2
SRR7054223	0.202726104	1.587307715	2
SRR7054273	0.340776195	1.667842446	2
SRR7054354	0.481783937	1.638785904	2
SRR7054222	0.450082484	1.785699748	2
SRR7054251	-0.136069324	0.642091855	2
SRR7048042	0.379235098	1.273606082	2
SRR7054228	0.179023441	1.545703883	2
SRR7046372	0.137403936	0.847705758	2
SRR7054328	0.287559282	1.691165705	2
SRR7056815	0.079279263	0.78001248	2
SRR7054199	0.70958244	0.740886678	2
SRR7046475	-0.516612703	0.940943922	2
SRR7056744	-0.452057066	0.382960859	2
SRR7046457	-0.685030769	0.637539974	2
SRR7046400	-1.143709915	0.516410954	2
SRR7046448	0.051567835	1.253181499	2
SRR7054388	0.125735577	1.529287561	2
SRR7046347	0.262378325	1.49020526	2
SRR7046381	0.411735994	1.773587536	2
SRR7056714	0.072213411	0.612213019	2
SRR7054232	0.295440182	1.417552923	2
SRR7054304	-0.14138196	1.350399389	2
SRR7054391	-0.049542503	0.715910845	2
SRR7048039	0.538380421	1.152572674	2
SRR7048072	0.76965478	0.966716079	2
SRR7046348	-0.743901755	0.175276858	2
SRR7054254	0.201046989	1.405123945	2
SRR7055878	-0.459299228	0.074803983	2
SRR7054233	0.532445598	1.98152349	2
SRR7055853	-0.847587873	0.0550088	2
SRR7055966	-0.448835143	0.120714502	2
SRR7055875	-0.113838773	0.619447894	2
SRR7054241	-0.118415011	0.947407297	2
SRR7041344	-0.131270131	0.594980661	2
SRR7046280	-0.460755547	0.767523229	2
SRR7054283	0.679258336	1.804902384	2
SRR7046291	-0.54131777	0.979978868	2
SRR7046376	-0.961086044	0.350238217	2
SRR7054231	0.022386015	1.105937994	2
SRR7053416	0.146295355	1.502155432	2
SRR7041349	0.366589479	1.464919398	2
SRR7041380	0.073205019	1.216218608	2
SRR7046262	0.409667854	-0.036476925	2
SRR7046279	0.087936925	-0.322303044	2
SRR7046300	0.17457209	-0.183677784	2
SRR7046305	0.263786154	-0.447228483	2
SRR7046307	0.08269732	-0.378257147	2
SRR7046430	0.262117108	0.0736246	2
SRR7041415	-0.021720212	0.971663373	2
SRR7046330	0.097149988	0.720766755	2
SRR7046341	-0.144500747	0.766173907	2
SRR7046419	0.589052167	0.292763244	2
SRR7046471	0.176775635	0.258349965	2
SRR7054320	-0.024114619	-0.73485687	2
SRR7046298	-0.011011925	0.931478453	2
SRR7041437	-0.171362746	0.406824572	2
SRR7046470	-0.5563323	0.486451233	2
SRR7041389	-0.012656807	0.743067462	2
SRR7054344	0.010738426	0.508908088	2
SRR7041375	0.070672835	1.23920203	2
SRR7054327	-0.138788906	0.54603473	2
SRR7055846	-0.249809146	0.08006286	2
SRR7056648	-0.566377682	0.791270753	2
SRR7041406	0.071433117	0.967950179	2
SRR7041423	-0.161875445	0.597714319	2
SRR7046325	-0.268863336	0.902597701	2
SRR7041491	-0.064502385	0.628601072	2
SRR7041528	-0.006026518	1.141914671	2
SRR7046442	0.271469266	0.298186962	2
SRR7054211	0.148460773	-0.066168876	2
SRR7056701	0.48792845	0.18929787	2
SRR7054372	-0.018011138	0.462310238	2
SRR7046285	-0.218789457	0.809567901	2
SRR7041308	-0.256048928	0.927487311	2
SRR7041485	-0.371281949	0.215936035	2
SRR7046370	-0.465355968	0.685875221	2
SRR7046247	-0.299611972	0.4243841	2
SRR7046358	0.069220324	1.008963802	2
SRR7046337	0.200244565	1.570702446	2
SRR7046268	-0.756820473	0.441343645	2
SRR7046389	0.963141539	-0.50162208	2
SRR7046458	-0.352362237	1.151052489	2
SRR7054397	0.219976235	1.301497205	2
SRR7046274	0.504179346	1.484447701	2
SRR7054213	0.671535361	1.033775473	2
SRR7046235	-0.086345952	0.080255044	2
SRR7056699	0.17325919	1.023879542	2
SRR7046466	0.507188276	0.326790935	2
SRR7041455	-0.020552942	0.753365993	2
SRR7053326	-0.06144517	0.795809682	2
SRR7053346	-0.091081364	0.709127424	2
SRR7053391	-0.404676579	0.21399193	2
SRR7053472	-0.235176238	0.780505061	2
SRR7053476	-0.351823607	0.976216986	2
SRR7053365	-0.565093546	0.677045022	2
SRR7053429	-0.392212902	0.192129814	2
SRR7053492	-0.106871306	0.762562585	2
SRR7053423	-0.092710064	0.727004102	2
SRR7053460	-0.197596658	0.319094255	2
SRR7056790	-0.24340249	0.439404485	2
SRR7055871	-0.298478077	0.357575383	2
SRR7056846	-0.239326515	1.324430681	2
SRR7055872	-0.407961758	0.077193807	2
SRR7054191	0.942777755	0.335027886	2
SRR7053479	-0.381525348	0.329051633	2
SRR7053708	0.685903468	0.731475788	2
SRR7046229	-0.86841092	0.783002048	2
SRR7054289	0.185542663	1.47048172	2
SRR7053357	-0.444029938	0.01713349	2
SRR7046479	-0.60100189	0.436821899	2
SRR7053897	0.490336273	-0.049215689	2
SRR7053465	-0.295580207	0.174304109	2
SRR7046473	0.153388182	-0.216077512	2
SRR7054264	-0.211299221	0.901018721	2
SRR7056762	-0.128610484	0.788213674	2
SRR7053727	0.681704664	0.914049901	2
SRR7053715	0.267790851	1.481046815	2
SRR7048138	1.008393712	1.504453114	2
SRR7053742	0.842297088	0.866295267	2
SRR7056796	0.351186618	0.452849147	2
SRR7053361	-0.301532211	0.138916162	2
SRR7055876	-0.432603061	0.183118147	2
SRR7053360	-0.093728712	0.513745229	2
SRR7048038	1.124123057	1.319681124	2
SRR7046395	-0.285678254	1.088135716	2
SRR7053439	-0.334239681	0.242804789	2
SRR7041342	-0.412150178	0.500789353	2
SRR7046309	-0.431275244	1.086446689	2
SRR7054253	0.107077909	1.021094589	2
SRR7046402	-0.416692624	0.313822448	2
SRR7053328	-0.255481276	0.366662155	2
SRR7053343	-0.267932264	0.291097489	2
SRR7053364	-0.3398964	0.162477651	2
SRR7053411	-0.309523071	0.421170811	2
SRR7053422	-0.115647799	-0.025999861	2
SRR7053477	-0.260551993	0.111664321	2
SRR7053770	0.721755678	0.016543695	2
SRR7053504	-0.13179442	0.418791656	2
SRR7053676	0.22727963	1.042565856	2
SRR7053714	0.540936577	0.433768398	2
SRR7053437	-0.308902048	0.305895082	2
SRR7053896	0.552727404	-0.779439357	2
SRR7053327	0.033105084	-0.487768663	2
SRR7053671	0.275684018	0.209697538	2
SRR7044505	-0.159416569	0.425008808	2
SRR7053321	-0.289284505	0.193029896	2
SRR7053739	0.476340321	0.235508094	2
SRR7053757	0.598387323	1.239318905	2
SRR7053680	0.554532063	-0.344008181	2
SRR7056837	0.320587817	1.137664043	2
SRR7054066	1.046467183	-0.700647944	2
SRR7054077	0.368575937	0.399566263	2
SRR7054045	0.766196661	-0.132100642	2
SRR7056718	-0.104054337	0.609537079	2
SRR7053393	-0.18248388	0.584646097	2
SRR7053376	-0.053562506	0.870261447	2
SRR7053760	0.359567951	0.931819875	2
SRR7056673	-0.779005922	-0.01087764	2
SRR7053677	0.439859249	1.335070422	2
SRR7053898	0.44042558	1.280561447	2
SRR7053403	0.034796428	0.93224875	2
SRR7053683	0.336696894	0.829927927	2
SRR7046329	-0.672872055	0.343693062	2
SRR7041311	-0.254062016	0.687517196	2
SRR7053513	-0.355730075	0.406390641	2
SRR7053336	-0.089847197	0.632808077	2
SRR7041345	-0.170052104	0.432770475	2
SRR7054240	-1.24845637	0.38623769	2
SRR7041483	0.227123804	1.25220342	2
SRR7054196	0.603236847	0.793523081	2
SRR7054359	0.494063594	1.959540999	2
SRR7048040	0.518843022	1.391748777	2
SRR7056693	-0.026220948	0.489676343	2
SRR7056740	-0.049468175	0.975270053	2
SRR7046302	-0.454399002	0.836271844	2
SRR7046256	0.020710213	1.186745074	2
SRR7054351	-0.330132921	0.120564591	2
SRR7046480	-1.098536323	0.543505992	2
SRR7054398	0.567512419	1.681071104	2
SRR7056787	-0.224064898	0.389919223	2
SRR7054387	0.55160687	1.507094971	2
SRR7054336	0.410778016	1.741311445	2
SRR7041306	-0.195134705	0.686088395	2
SRR7054295	0.739963656	0.912168507	2
SRR7054364	0.131513597	1.326497639	2
SRR7046427	0.029824878	1.343986095	2
SRR7054272	0.421438669	1.51421564	2
SRR7048051	0.181885846	0.562851584	2
SRR7046336	-0.438386043	0.284996124	2
SRR7054203	0.494083532	1.912033442	2
SRR7054271	0.272704186	1.717896487	2
SRR7047979	0.728356304	2.075702617	2
SRR7048142	1.241007696	-0.430590614	2
SRR7046459	-0.595595642	1.159118409	2
SRR7054377	0.263309807	1.630677155	2
SRR7054218	0.326848786	1.36370767	2
SRR7046453	0.240100441	0.544227775	2
SRR7046346	-0.657487728	1.021007519	2
SRR7054294	0.345313776	1.786412383	2
SRR7054217	0.391552852	1.623834347	2
SRR7053726	0.146376428	1.283492777	2
SRR7048112	0.33064218	0.864420093	2
SRR7047982	0.7992046	0.842591161	2
SRR7048096	0.714702086	1.555684778	2
SRR7047974	0.717936305	1.295495911	2
SRR7054043	0.454887529	0.568063305	2
SRR7048110	0.393650423	1.499687865	2
SRR7053946	-1.314507965	-0.909836401	2
SRR7053985	0.096744833	0.627496204	2
SRR7055960	-0.112963452	0.398551883	2
SRR7053415	-0.309997672	0.192719888	2
SRR7053434	-0.278892521	0.361969241	2
SRR7053441	-0.222179478	0.507569685	2
SRR7054277	0.353525439	0.823966145	2
SRR7046455	-0.250790279	0.21389733	2
SRR7053466	-0.247125371	-0.161343972	2
SRR7053712	0.826183311	0.025018031	2
SRR7056643	-0.164232396	0.637741616	2
SRR7056682	-0.360778779	0.447556281	2
SRR7055957	-0.268714806	1.696703896	2
SRR7041454	-0.295302728	0.251383634	2
SRR7055959	0.277234918	-0.152088248	2
SRR7056645	-0.156933341	1.370582938	2
SRR7056641	-0.246743534	1.208178133	2
SRR7055963	-0.361426193	0.903085453	2
SRR7055923	-0.014602082	1.325386131	2
SRR7046252	0.08634214	0.125247176	2
SRR7056806	-0.10004166	1.320275473	2
SRR7055868	0.017773295	0.705171126	2
SRR7053509	-0.450588688	0.027686597	2
SRR7054431	0.317415053	0.314221004	2
SRR7053406	-0.185228718	0.699487522	2
SRR7054197	-0.127362867	0.826156605	2
SRR7054275	-0.203832067	0.515292688	2
SRR7053409	-0.442278015	0.337524954	2
SRR7056803	-0.010514134	0.028228836	2
SRR7046482	-0.717138631	0.119949083	2
SRR7053483	-0.157557267	0.679737724	2
SRR7054357	-0.012071266	1.294516584	2
SRR7046352	0.018189197	-0.114511382	2
SRR7055869	0.038021572	0.166338607	2
SRR7054396	0.055295226	1.065901524	2
SRR7054048	0.050124262	0.022974941	2
SRR7055895	-0.090568192	0.967355368	2
SRR7055854	-0.314854923	0.421269102	2
SRR7055941	-0.065329211	0.872382026	2
SRR7054301	0.039424737	1.012828601	2
SRR7048046	0.493881531	0.09877207	2
SRR7056772	-0.218085175	0.837452379	2
SRR7053706	-0.346349409	0.677789253	2
SRR7056644	-0.458944718	0.977100444	2
SRR7055920	0.232082594	0.140293296	2
SRR7056642	0.062897465	0.951871282	2
SRR7053707	0.496014842	0.965919509	2
SRR7041343	-0.526138473	0.348064711	2
SRR7053404	-0.206058754	-0.159461344	2
SRR7054390	0.041969383	1.122962708	2
SRR7054025	-0.575215221	0.233989592	2
SRR7055926	0.255311324	0.87016349	2
SRR7053494	-0.270597184	0.472179185	2
SRR7053503	0.02750328	0.967466109	2
SRR7053430	-0.153385346	0.681864988	2
SRR7056654	-0.20572955	0.471018359	2
SRR7054268	0.201792904	1.409120153	2
SRR7046327	-0.022095576	1.266075299	2
SRR7053435	-0.279889008	0.543384001	2
SRR7053390	-0.157355574	0.622124214	2
SRR7046351	-0.215268216	-0.047940511	2
SRR7053693	0.728081209	0.908247517	2
SRR7054053	-0.034025902	-0.557423419	2
SRR7047996	1.001817713	0.428264815	2
SRR7046315	0.007919292	0.503990417	2
SRR7056722	0.256983377	1.594659925	2
SRR7053873	0.492514438	0.917589181	2
SRR7046361	-1.131771192	0.145591844	2
SRR7053501	-0.208555245	-0.100164049	2
SRR7056651	-0.089206139	0.143315899	2
SRR7058778	0.052851391	0.520242391	2
SRR7053505	-0.016305998	0.130237795	2
SRR7053447	-0.09649374	0.318643463	2
SRR7053370	-0.244606577	0.17321646	2
